source	target	relation	source_group	target_group	reason	file
ir_bangli	ir_andhran	positive	ir_pracyan_g	ir_indian_g	group_positive	ir_pracyan_g.txt
ir_bangli	ir_atavi	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_bangli	ir_cedi	positive	ir_pracyan_g	ir_aryan_g	group_positive	ir_pracyan_g.txt
ir_bangli	ir_himalayan	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_bangli	ir_qin	positive	ir_pracyan_g	ir_chinese_g	group_positive	ir_pracyan_g.txt
ir_bangli	ir_sumpa	positive	ir_pracyan_g	ir_tibetan_g	group_positive	ir_pracyan_g.txt
ir_bastarnae	ir_anglian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_bastarnae	ir_belgae	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_bastarnae	ir_budinian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_bastarnae	ir_cimbrian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_bastarnae	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_bastarnae	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_bastetanian	ir_ausetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_bastetanian	ir_callaecian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_bastetanian	ir_canarian	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_bastetanian	ir_contestanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_bastetanian	ir_histrian	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_belgae	ir_aduatacian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_belgae	ir_aremorican	positive	ir_belgae_group_g	ir_gallic_g	group_positive	ir_belgae_group_g.txt
ir_belgae	ir_bastarnae	positive	ir_belgae_group_g	ir_germanic_g	group_positive	ir_belgae_group_g.txt
ir_belgae	ir_bellovacian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_belgae	ir_britannic	positive	ir_belgae_group_g	ir_britannic_g	group_positive	ir_belgae_group_g.txt
ir_bellovacian	ir_arverni	positive	ir_belgae_group_g	ir_gallic_g	group_positive	ir_belgae_group_g.txt
ir_bellovacian	ir_belgae	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_bellovacian	ir_caledonian	positive	ir_belgae_group_g	ir_britannic_g	group_positive	ir_belgae_group_g.txt
ir_bellovacian	ir_cimbrian	positive	ir_belgae_group_g	ir_germanic_g	group_positive	ir_belgae_group_g.txt
ir_bellovacian	ir_eburonian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_berber	ir_atlantean	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_berber	ir_canarian	positive	ir_fezzani_g	ir_numidian_g	group_positive	ir_fezzani_g.txt
ir_berber	ir_garamantic	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_berber	ir_himjar	positive	ir_fezzani_g	ir_south_arabian_g	group_positive	ir_fezzani_g.txt
ir_berber	ir_oasis_egyptian	positive	ir_fezzani_g	ir_north_african_g	group_positive	ir_fezzani_g.txt
ir_berberian	ir_avalitian	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_berberian	ir_blemmyan	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_berberian	ir_kindite	positive	ir_aksumite_group_g	ir_south_arabian_g	group_positive	ir_aksumite_group_g.txt
ir_berberian	ir_kumuzan	positive	ir_aksumite_group_g	ir_nilotic_group_g	group_positive	ir_aksumite_group_g.txt
ir_berberian	ir_lower_nubian	positive	ir_aksumite_group_g	ir_meroitic_group_g	group_positive	ir_aksumite_group_g.txt
ir_biephi	ir_buridavensi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_biephi	ir_ratacensi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_bithynian	ir_abrian	positive	ir_thrace_group_g	ir_illyrian_group_g	group_positive	ir_thrace_group_g.txt
ir_bithynian	ir_achaean	positive	ir_thrace_group_g	ir_hellenic_g	group_positive	ir_thrace_group_g.txt
ir_bithynian	ir_mariandynian	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_bithynian	ir_triballoi	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_biturigan	ir_aulercian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_biturigan	ir_boian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_biturigan	ir_caristian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_biturigan	ir_coritani	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_biturigan	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_biturigan	ir_morinian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_blemmyan	ir_berberian	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_blemmyan	ir_blemmye	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_blemmyan	ir_meroitic	positive	ir_aksumite_group_g	ir_meroitic_group_g	group_positive	ir_aksumite_group_g.txt
ir_blemmyan	ir_midobian	positive	ir_aksumite_group_g	ir_nilotic_group_g	group_positive	ir_aksumite_group_g.txt
ir_blemmyan	ir_minaean	positive	ir_aksumite_group_g	ir_south_arabian_g	group_positive	ir_aksumite_group_g.txt
ir_blemmye	ir_blemmyan	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_blemmye	ir_daamoti	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_blemmye	ir_moyan	positive	ir_aksumite_group_g	ir_nilotic_group_g	group_positive	ir_aksumite_group_g.txt
ir_blemmye	ir_napatan	positive	ir_aksumite_group_g	ir_meroitic_group_g	group_positive	ir_aksumite_group_g.txt
ir_blemmye	ir_qatabanian	positive	ir_aksumite_group_g	ir_south_arabian_g	group_positive	ir_aksumite_group_g.txt
ir_boeotian	ir_athenian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_boeotian	ir_bosporan	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_boeotian	ir_lalasian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_boeotian	ir_liburnian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_boeotian	ir_moesi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_boeotian	ir_samnite	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_boian	ir_biturigan	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_boian	ir_carnian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_boian	ir_carpetanian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_boian	ir_cornovian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_boian	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_boian	ir_nervian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_boran	ir_alutan	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_boran	ir_avalitian	positive	ir_nilotic_group_g	ir_aksumite_group_g	group_positive	ir_nilotic_group_g.txt
ir_boran	ir_kumuzan	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_boran	ir_napatan	positive	ir_nilotic_group_g	ir_meroitic_group_g	group_positive	ir_nilotic_group_g.txt
ir_bosporan	ir_boeotian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_bosporan	ir_carian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_bosporan	ir_liburnian_culture	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_bosporan	ir_lycaonian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_bosporan	ir_odrysi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_bosporan	ir_siculian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_brigantic	ir_aduatacian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_brigantic	ir_allobrogian	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_brigantic	ir_britannic	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_brigantic	ir_hibernian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_brigantic	ir_votadinian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_britannic	ir_aremorican	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_britannic	ir_belgae	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_britannic	ir_brigantic	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_britannic	ir_caledonian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_britannic	ir_manavian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_bruttian	ir_abrian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_bruttian	ir_achaean	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_bruttian	ir_aquitani	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_bruttian	ir_asturian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_bruttian	ir_etruscan	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_bruttian	ir_venetic	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_budinian	ir_aestian	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_budinian	ir_bastarnae	positive	ir_baltic_g	ir_germanic_g	group_positive	ir_baltic_g.txt
ir_budinian	ir_chernolian	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_budinian	ir_fennic	positive	ir_baltic_g	ir_finnic_group_g	group_positive	ir_baltic_g.txt
ir_budinian	ir_nuragic	positive	ir_baltic_g	ir_proto_european_g	group_positive	ir_baltic_g.txt
ir_buridavensi	ir_biephi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_buridavensi	ir_caucoensi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_cabalian	ir_aegean	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_cabalian	ir_albanian	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_cabalian	ir_armenian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cabalian	ir_cadusian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_cabalian	ir_cappadocian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cadusian	ir_amardian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_cadusian	ir_cabalian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_cadusian	ir_carmanian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_cadusian	ir_cedi	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_cadusian	ir_derbiccan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_cadusian	ir_margian	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_caledonian	ir_arverni	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_caledonian	ir_bellovacian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_caledonian	ir_britannic	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_caledonian	ir_cantian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_caledonian	ir_hibernian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_callaecian	ir_arverni	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_callaecian	ir_autrigonian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_callaecian	ir_bastetanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_callaecian	ir_cantabrian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_callaecian	ir_galatian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_callaecian	ir_histrian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_canarian	ir_autolalean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_canarian	ir_bastetanian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_canarian	ir_berber	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_canarian	ir_capariensian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_canarian	ir_oasis_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_canarian	ir_pubu	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_cantabrian	ir_aulercian	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_cantabrian	ir_callaecian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_cantabrian	ir_caristian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_cantabrian	ir_contestanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_cantabrian	ir_ligurian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_cantabrian	ir_tylian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_cantian	ir_aulercian	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_cantian	ir_caledonian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_cantian	ir_coritani	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_cantian	ir_eburonian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_cantian	ir_manavian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_capariensian	ir_canarian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_capariensian	ir_cetianian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_capariensian	ir_contestanian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_capariensian	ir_garamantic	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_capariensian	ir_rhakine	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_capariensian	ir_upper_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_cappadocian	ir_aeolian	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_cappadocian	ir_cabalian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cappadocian	ir_carmanian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_cappadocian	ir_caspian	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_cappadocian	ir_cataonian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cardukoi	ir_aramaic	kindred	ir_east_levantine_g	ir_east_levantine_g	same_group_kindred	ir_east_levantine_g.txt
ir_cardukoi	ir_babylonian	kindred	ir_east_levantine_g	ir_east_levantine_g	same_group_kindred	ir_east_levantine_g.txt
ir_cardukoi	ir_carthaginian	positive	ir_east_levantine_g	ir_west_levantine_g	group_positive	ir_east_levantine_g.txt
ir_cardukoi	ir_qedarite	positive	ir_east_levantine_g	ir_south_levantine_g	group_positive	ir_east_levantine_g.txt
ir_cardukoi	ir_rhakine	positive	ir_east_levantine_g	ir_pu_g	group_positive	ir_east_levantine_g.txt
ir_carian	ir_bosporan	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_carian	ir_ciliciote	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_carian	ir_lycian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_carian	ir_messapian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_carian	ir_triballoi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_carian	ir_umbrian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_caristian	ir_biturigan	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_caristian	ir_cantabrian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_caristian	ir_carpetanian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_caristian	ir_edetanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_caristian	ir_galatian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_caristian	ir_lucanian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_carmanian	ir_cadusian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_carmanian	ir_cappadocian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_carmanian	ir_cossian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_carmanian	ir_dardic	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_carmanian	ir_jurcan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_carmanian	ir_phryni	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_carnian	ir_boian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_carnian	ir_carnuti	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_carnian	ir_celtiberian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_carnian	ir_damnonian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_carnian	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_carnian	ir_veliocassian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_carnuti	ir_aduatacian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_carnuti	ir_carnian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_carnuti	ir_celtic_pannonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_carnuti	ir_celtician	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_carnuti	ir_demetian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_carnuti	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_carpetanian	ir_boian	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_carpetanian	ir_caristian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_carpetanian	ir_celtiberian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_carpetanian	ir_ilercavonian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_carpetanian	ir_rhaetian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_carpetanian	ir_tylian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_carthaginian	ir_aramaic	positive	ir_west_levantine_g	ir_east_levantine_g	group_positive	ir_west_levantine_g.txt
ir_carthaginian	ir_gerrhan	positive	ir_west_levantine_g	ir_south_levantine_g	group_positive	ir_west_levantine_g.txt
ir_carthaginian	ir_hebrew	kindred	ir_west_levantine_g	ir_west_levantine_g	same_group_kindred	ir_west_levantine_g.txt
ir_carthaginian	ir_jaintia	positive	ir_west_levantine_g	ir_pu_g	group_positive	ir_west_levantine_g.txt
ir_carthaginian	ir_phoenician	kindred	ir_west_levantine_g	ir_west_levantine_g	same_group_kindred	ir_west_levantine_g.txt
ir_carthaginian	ir_roman	negative	ir_west_levantine_g	ir_latin_g	pair_override	ir_west_levantine_g.txt
ir_caspian	ir_albanian	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_caspian	ir_cappadocian	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_caspian	ir_colchian	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_cataonian	ir_aetolian	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_cataonian	ir_cappadocian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cataonian	ir_cilician	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_cataonian	ir_colchian	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_cataonian	ir_cossian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_catari	ir_abrian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_catari	ir_aegean	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_catari	ir_dardanian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_catari	ir_etruscan	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_catari	ir_mariandynian	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
